#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
inthuntu;In The Hunt (US);Arcade;inthunt;1993;Irem America;Shooter / Misc. Horizontal;;;;;0;;;;;
inthuntu;In The Hunt (US);Final Burn Alpha;inthunt;1993;Irem America;Shoot-'Em-Up;;;;;0;;;;;
inthuntu;In The Hunt (US) [Imperfect sound and graphics];Final Burn Alpha;inthunt;1993;Irem America;;;;;;0;;;;;
inthuntu;In The Hunt (US);MAME (Advance);inthunt;1993;Irem America;Shoot-'Em-Up;;;;;0;;;;;
inthuntu;In The Hunt (US);MAME (Advance);inthunt;1993;Irem America;Shooter / Misc. Horizontal;;;;;0;;;;;
inthuntu;In The Hunt (US);MAME (Advance);inthunt;1993;Irem America;Shooter / Misc. Horizontal;;;;;0;;;;;
inthuntu;In The Hunt (US);MAME (Libretro);inthunt;1993;Irem America;Shoot-'Em-Up;;;;;0;;;;;
inthuntu;In The Hunt (US);MAME (Libretro);inthunt;1993;Irem America;Shooter / Misc. Horizontal;;;;;0;;;;;
inthuntu;In The Hunt (US);MAME (Libretro);inthunt;1993;Irem America;Shooter / Misc. Horizontal;;;;;0;;;;;
inthuntu;In The Hunt (US);MAME (Mame4all);inthunt;1993;Irem America;Shoot-'Em-Up;;;;;0;;;;;
inthuntu;In The Hunt (US);MAME (Mame4all);inthunt;1993;Irem America;Shooter / Misc. Horizontal;;;;;0;;;;;
inthuntu;In The Hunt (US);MAME (Mame4all);inthunt;1993;Irem America;Shooter / Misc. Horizontal;;;;;0;;;;;
dmnfrnta;Demon Front (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX);Arcade;dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrnta;Demon Front (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX);Arcade;dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrnta;Demon Front (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX);Final Burn Alpha;dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrnta;Demon Front (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX);MAME (Advance);dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrnta;Demon Front (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX);MAME (Advance);dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrnta;Demon Front (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX);MAME (Libretro);dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrnta;Demon Front (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX);MAME (Libretro);dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrnta;Demon Front (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX);MAME (Mame4all);dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrnta;Demon Front (68k label V102, ROM M102XX 06/19/02) (ARM label V102, ROM 05/24/02 S101XX);MAME (Mame4all);dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrnta;Demon Front (V102, China);Final Burn Alpha;dmnfrnt;2002;IGS;;;;;;0;;;;;
dmnfrnta;Demon Front (V102, China);Final Burn Alpha;dmnfrnt;2002;IGS;;;;;;0;;;;;
dmnfrntb;Demon Front (68k label V103, ROM M103XX 07/05/02) (ARM label V103, ROM 07/05/02 S103XX);Arcade;dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
dmnfrntb;Demon Front (68k label V103, ROM M103XX 07/05/02) (ARM label V103, ROM 07/05/02 S103XX);Arcade;dmnfrnt;2002;IGS;Platform / Shooter Scrolling;;;;;0;;;;;
